location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
#country+name,#country+code,#date,#total+vaccinations,,,,#total+vaccinations+daily,,,,
United States,USA,2021-02-04,35203710,27905197,6926050,1325456,1287147,10.53,8.34,2.07,3849
United States,USA,2021-02-05,36819212,28909497,7503864,1615502,1276364,11.01,8.64,2.24,3816
United States,USA,2021-02-06,39037964,30250964,8317180,2218752,1351437,11.67,9.05,2.49,4041
United States,USA,2021-02-07,41210937,31579100,9147185,2172973,1441091,12.32,9.44,2.74,4309
United States,USA,2021-02-08,42417617,32340146,9518015,1206680,1456459,12.68,9.67,2.85,4355
United States,USA,2021-02-09,43206190,32867213,9840429,788573,1489333,12.92,9.83,2.94,4453
United States,USA,2021-02-10,44769970,33783384,10469514,1563780,1555959,13.39,10.1,3.13,4652
United States,USA,2021-02-11,46390270,34723964,11188782,1620300,1598080,13.87,10.38,3.35,4778
United States,USA,2021-02-12,48410558,35834855,12085830,2020288,1655907,14.48,10.71,3.61,4951
United States,USA,2021-02-13,50641884,37056122,13082172,2231326,1657703,15.14,11.08,3.91,4957
United States,USA,2021-02-14,52884356,38292270,14077440,2242472,1667631,15.81,11.45,4.21,4986
United States,USA,2021-02-15,,,,,1662106,,,,4970
United States,USA,2021-02-16,55220364,39670551,15015434,,1716311,16.51,11.86,4.49,5132
United States,USA,2021-02-17,56281827,40268009,15471536,1061463,1644551,16.83,12.04,4.63,4917
United States,USA,2021-02-18,57737767,41021049,16162358,1455940,1621071,17.26,12.27,4.83,4847
United States,USA,2021-02-19,59585043,41977401,17039118,1847276,1596355,17.82,12.55,5.09,4773
United States,USA,2021-02-20,61289500,42809595,17895667,1704457,1521088,18.33,12.8,5.35,4548
United States,USA,2021-02-21,63090634,43628092,18865319,1801134,1458040,18.86,13.05,5.64,4360
United States,USA,2021-02-22,64177474,44138118,19438495,1086840,1446445,19.19,13.2,5.81,4325
United States,USA,2021-02-23,65032083,44544969,19882544,854609,1401674,19.44,13.32,5.94,4191
United States,USA,2021-02-24,66464947,45237143,20607261,1432864,1454731,19.87,13.53,6.16,4350
United States,USA,2021-02-25,68274117,46074392,21555117,1809170,1505193,20.41,13.78,6.45,4501
United States,USA,2021-02-26,70454064,47184199,22613359,2179947,1552717,21.07,14.11,6.76,4643
United States,USA,2021-02-27,72806180,48435536,23698627,2352116,1645240,21.77,14.48,7.09,4919
United States,USA,2021-02-28,75236003,49772180,24779920,2429823,1735053,22.5,14.88,7.41,5188
United States,USA,2021-03-01,76899987,50732997,25466405,1663984,1817502,22.99,15.17,7.61,5434
United States,USA,2021-03-02,78631601,51755447,26162122,1731614,1942788,23.51,15.48,7.82,5809
United States,USA,2021-03-03,80540474,52855579,26957804,1908873,2010790,24.08,15.8,8.06,6012
United States,USA,2021-03-04,82572848,54035670,27795980,2032374,2042676,24.69,16.16,8.31,6108
United States,USA,2021-03-05,85008094,55547697,28701201,2435246,2079147,25.42,16.61,8.58,6217
United States,USA,2021-03-06,87912323,57358849,29776160,2904229,2158020,26.29,17.15,8.9,6453
United States,USA,2021-03-07,90351750,58873710,30686881,2439427,2159392,27.02,17.6,9.18,6457
United States,USA,2021-03-08,92089852,60005231,31493040,1738102,2169981,27.54,17.94,9.42,6488
United States,USA,2021-03-09,93692598,61088527,32102061,1602746,2151571,28.01,18.27,9.6,6433
United States,USA,2021-03-10,95721290,62451150,32904161,2028692,2168688,28.62,18.67,9.84,6485
United States,USA,2021-03-11,98203893,64071674,33863127,2482603,2233006,29.36,19.16,10.13,6677
United States,USA,2021-03-12,101128005,65965305,35000159,2924112,2302844,30.24,19.72,10.47,6886
United States,USA,2021-03-13,105703501,68884011,36929777,4575496,2541597,31.61,20.6,11.04,7600
United States,USA,2021-03-14,107060274,69784210,37459269,1356773,2386932,32.01,20.87,11.2,7137
United States,USA,2021-03-15,109081860,71054445,38335432,2021586,2427430,32.62,21.25,11.46,7258
United States,USA,2021-03-16,110737856,72135616,39042345,1655996,2435037,33.11,21.57,11.67,7281
United States,USA,2021-03-17,113037627,73669956,39989196,2299771,2473762,33.8,22.03,11.96,7397
United States,USA,2021-03-18,115730008,75495716,40981464,2692381,2503731,34.6,22.57,12.25,7486
United States,USA,2021-03-19,118313818,77230061,41934629,2583810,2455116,35.38,23.09,12.54,7341
United States,USA,2021-03-20,121441497,79367225,43036818,3127679,2248285,36.31,23.73,12.87,6723
United States,USA,2021-03-21,124481412,81415769,44141228,3039915,2488734,37.22,24.34,13.2,7441
United States,USA,2021-03-22,126509736,82772416,44910946,2028324,2489697,37.83,24.75,13.43,7444
United States,USA,2021-03-23,128217029,83930495,45533962,1707293,2497025,38.34,25.1,13.61,7466
United States,USA,2021-03-24,130473853,85472166,46365515,2256824,2490889,39.01,25.56,13.86,7448
United States,USA,2021-03-25,133305295,87343622,47419832,2831442,2510755,39.86,26.12,14.18,7507
United States,USA,2021-03-26,136684688,89559225,48695172,3379393,2624410,40.87,26.78,14.56,7847
United States,USA,2021-03-27,140180735,91707729,50141769,3496047,2677034,41.91,27.42,14.99,8004
United States,USA,2021-03-28,143462691,93631163,51593564,3281956,2711611,42.9,28.0,15.43,8108
United States,USA,2021-03-29,145812835,95015762,52614231,2350144,2757586,43.6,28.41,15.73,8245
United States,USA,2021-03-30,147602345,96044046,53423486,1789510,2769331,44.13,28.72,15.97,8280
United States,USA,2021-03-31,150273292,97593290,54607041,2670947,2828491,44.93,29.18,16.33,8457
United States,USA,2021-04-01,153631404,99565311,56089614,3358112,2903730,45.94,29.77,16.77,8682
United States,USA,2021-04-02,157606463,101804762,57984785,3975059,2988825,47.13,30.44,17.34,8937
United States,USA,2021-04-03,161688422,104213478,59858146,4081959,3072527,48.35,31.16,17.9,9187
United States,USA,2021-04-04,165053746,106214924,61416536,3365324,3084436,49.35,31.76,18.36,9223
United States,USA,2021-04-05,167187795,107515428,62392065,2134049,3053566,49.99,32.15,18.66,9130
United States,USA,2021-04-06,168592075,108301234,63016976,1404280,2998533,50.41,32.38,18.84,8966
United States,USA,2021-04-07,171476655,109995734,64422618,2884580,3029052,51.27,32.89,19.26,9057
United States,USA,2021-04-08,174879716,112046611,66203123,3403061,3035473,52.29,33.5,19.8,9076
United States,USA,2021-04-09,178837781,114436039,68202458,3958065,3033045,53.47,34.22,20.39,9069
United States,USA,2021-04-10,183467709,117142879,70692645,4629928,3111327,54.86,35.03,21.14,9303
United States,USA,2021-04-11,187047131,119242902,72630892,3579422,3141912,55.93,35.65,21.72,9394
United States,USA,2021-04-12,189692045,120848490,74066085,2644914,3214893,56.72,36.13,22.15,9613
United States,USA,2021-04-13,192282781,122295530,75322283,2590736,3384387,57.49,36.57,22.52,10120
United States,USA,2021-04-14,194791836,123917385,76681252,2509055,3330740,58.24,37.05,22.93,9959
United States,USA,2021-04-15,198317040,125822868,78498290,3525204,3348189,59.3,37.62,23.47,10011
United States,USA,2021-04-16,202282923,127743096,80609818,3965883,3349306,60.48,38.2,24.1,10015
United States,USA,2021-04-17,205871913,129494179,82471151,3588990,3200601,61.56,38.72,24.66,9570
United States,USA,2021-04-18,209406814,131247546,84263408,3534901,3194240,62.61,39.24,25.2,9551
United States,USA,2021-04-19,211581309,132321628,85365180,2174495,3127038,63.26,39.56,25.52,9350
United States,USA,2021-04-20,213388238,133266995,86223506,1806929,3015065,63.8,39.85,25.78,9015
United States,USA,2021-04-21,215951909,134445595,87592646,2563671,3022868,64.57,40.2,26.19,9039
United States,USA,2021-04-22,218947643,135791031,89245776,2995734,2947229,65.47,40.6,26.68,8812
United States,USA,2021-04-23,222322230,137234889,91175995,3374587,2862758,66.48,41.03,27.26,8560
United States,USA,2021-04-24,225640460,138644724,93078040,3318230,2824078,67.47,41.46,27.83,8444
United States,USA,2021-04-25,228661408,139978480,94772329,3020948,2750656,68.37,41.85,28.34,8225
United States,USA,2021-04-26,230768454,140969663,95888088,2107046,2741021,69.0,42.15,28.67,8196
United States,USA,2021-04-27,232407669,141751857,96747454,1639215,2717062,69.49,42.38,28.93,8124
United States,USA,2021-04-28,234639414,142692987,98044421,2231745,2669644,70.16,42.67,29.32,7982
United States,USA,2021-04-29,237360493,143793565,99668945,2721079,2630407,70.97,43.0,29.8,7865
United States,USA,2021-04-30,240159677,144894586,101407318,2799184,2548207,71.81,43.32,30.32,7619
United States,USA,2021-05-01,243463471,146239208,103422555,3303794,2546144,72.8,43.73,30.92,7613
United States,USA,2021-05-02,245591469,147047012,104774652,2127998,2418580,73.43,43.97,31.33,7232
United States,USA,2021-05-03,246780203,147517734,105523520,1188734,2287393,73.79,44.11,31.55,6839
United States,USA,2021-05-04,247769049,147894671,106168588,988846,2194483,74.08,44.22,31.75,6562
United States,USA,2021-05-05,249566820,148562891,107346533,1797771,2132487,74.62,44.42,32.1,6376
United States,USA,2021-05-06,251973752,149462265,108926627,2406932,2087608,75.34,44.69,32.57,6242
United States,USA,2021-05-07,254779333,150416559,110874920,2805581,2088522,76.18,44.98,33.15,6245
United States,USA,2021-05-08,257347205,151315505,112626771,2567872,1983391,76.95,45.24,33.68,5930
United States,USA,2021-05-09,259716989,152116936,114258244,2369784,2017931,77.66,45.48,34.16,6034
United States,USA,2021-05-10,261599381,152819904,115530780,1882392,2117025,78.22,45.69,34.54,6330
United States,USA,2021-05-11,263132561,153448316,116576359,1533180,2194787,78.68,45.88,34.86,6563
United States,USA,2021-05-12,264680844,153986312,117647439,1548283,2159146,79.14,46.04,35.18,6456
United States,USA,2021-05-13,266596486,154624231,118987308,1915642,2088962,79.71,46.23,35.58,6246
United States,USA,2021-05-14,268438666,155251852,120258637,1842180,1951333,80.26,46.42,35.96,5835
United States,USA,2021-05-15,270832342,156217367,121768268,2393676,1926448,80.98,46.71,36.41,5760
United States,USA,2021-05-16,272925411,157132234,122999721,2093069,1886917,81.61,46.98,36.78,5642
United States,USA,2021-05-17,274411901,157827208,123828224,1486490,1830360,82.05,47.19,37.03,5473
United States,USA,2021-05-18,275535207,158365411,124455693,1123306,1771807,82.39,47.35,37.21,5298
United States,USA,2021-05-19,277290173,159174963,125453423,1754966,1801333,82.91,47.59,37.51,5386
United States,USA,2021-05-20,279397250,160177820,126605166,2107077,1828681,83.54,47.89,37.86,5468
United States,USA,2021-05-21,281595351,161278336,127778250,2198101,1879526,84.2,48.22,38.21,5620
United States,USA,2021-05-22,283941223,162470794,129006463,2345872,1872697,84.9,48.58,38.57,5599
United States,USA,2021-05-23,285720586,163309414,130014175,1779363,1827882,85.43,48.83,38.87,5465
United States,USA,2021-05-24,286890900,163907827,130615797,1170314,1782714,85.78,49.01,39.05,5330
United States,USA,2021-05-25,287788872,164378258,131078608,897972,1750524,86.05,49.15,39.19,5234
United States,USA,2021-05-26,289212304,165074907,131850089,1423432,1703162,86.48,49.36,39.42,5093
United States,USA,2021-05-27,290724607,165718717,132769894,1512303,1618194,86.93,49.55,39.7,4838
United States,USA,2021-05-28,292099778,166388129,133532544,1375171,1500632,87.34,49.75,39.93,4487
United States,USA,2021-05-29,293705050,167157043,134418748,1605272,1394832,87.82,49.98,40.19,4171
United States,USA,2021-05-30,294928850,167733972,135087319,1223800,1315466,88.19,50.15,40.39,3933
United States,USA,2021-05-31,,,,,1253664,,,,3749
United States,USA,2021-06-01,296404240,168489729,135867425,,1230767,88.63,50.38,40.63,3680
United States,USA,2021-06-02,296912892,168734435,136155250,508652,1100084,88.78,50.45,40.71,3289
United States,USA,2021-06-03,297720928,169090262,136644618,808036,999474,89.02,50.56,40.86,2988
United States,USA,2021-06-04,299120522,169735441,137455367,1399594,1002963,89.44,50.75,41.1,2999
United States,USA,2021-06-05,300268730,170272150,138112702,1148208,937669,89.78,50.91,41.3,2804
United States,USA,2021-06-06,301638578,170833221,138969323,1369848,958533,90.19,51.08,41.55,2866
United States,USA,2021-06-07,302851917,171310738,139748661,1213339,1026482,90.55,51.22,41.79,3069
United States,USA,2021-06-08,303923667,171731584,140441957,1071750,1074204,90.87,51.35,41.99,3212
United States,USA,2021-06-09,304753476,172054276,140980110,829809,1120083,91.12,51.45,42.15,3349
United States,USA,2021-06-10,305687618,172423605,141583252,934142,1138099,91.4,51.56,42.33,3403
United States,USA,2021-06-11,306509795,172758350,142095530,822177,1055610,91.65,51.66,42.49,3156
United States,USA,2021-06-12,308112728,173391711,143119077,1602933,1120571,92.13,51.85,42.79,3351
United States,USA,2021-06-13,309322545,173840483,143921222,1209817,1097710,92.49,51.98,43.03,3282
United States,USA,2021-06-14,310645827,174234573,144919339,1323282,1113416,92.88,52.1,43.33,3329
United States,USA,2021-06-15,311886674,174674144,145768367,1240847,1137572,93.26,52.23,43.59,3401
United States,USA,2021-06-16,312915170,175053401,146456124,1028496,1165956,93.56,52.34,43.79,3486
United States,USA,2021-06-17,314969386,175867860,147758585,2054216,1325967,94.18,52.59,44.18,3965
United States,USA,2021-06-18,316048776,176290249,148459003,1079390,1362712,94.5,52.71,44.39,4075
United States,USA,2021-06-19,317117797,176737141,149125164,1069021,1286438,94.82,52.85,44.59,3847
United States,USA,2021-06-20,317966408,177088290,149667646,848611,1234838,95.07,52.95,44.75,3692
United States,USA,2021-06-21,318576441,177342954,150046006,610033,1132945,95.26,53.03,44.86,3388
United States,USA,2021-06-22,319223844,177635067,150424675,647403,1048167,95.45,53.11,44.98,3134
United States,USA,2021-06-23,319872053,177948892,150787303,648209,993840,95.64,53.21,45.09,2972
United States,USA,2021-06-24,320687205,178331677,151252034,815152,816831,95.89,53.32,45.23,2442
United States,USA,2021-06-25,321199379,178491147,151615554,512174,735800,96.04,53.37,45.33,2200
United States,USA,2021-06-26,322123103,178873816,152184243,923724,715044,96.32,53.48,45.5,2138
United States,USA,2021-06-27,323327328,179261269,153028665,1204225,765846,96.68,53.6,45.76,2290
United States,USA,2021-06-28,324414371,179615165,153776118,1087043,833990,97.0,53.71,45.98,2494
United States,USA,2021-06-29,325152847,179940202,154199664,738476,847000,97.22,53.8,46.11,2533
United States,USA,2021-06-30,326521526,180674739,154884686,1368679,949925,97.63,54.02,46.31,2840
United States,USA,2021-07-01,328152304,181339416,155884601,1630778,1066443,98.12,54.22,46.61,3189
United States,USA,2021-07-02,328809470,181650678,156255896,657166,1087156,98.32,54.31,46.72,3251
United States,USA,2021-07-03,329970551,182109860,156982549,1161081,1121064,98.66,54.45,46.94,3352
United States,USA,2021-07-04,330604253,182412776,157323738,633702,1039561,98.85,54.54,47.04,3108
United States,USA,2021-07-05,,,,,927847,,,,2774
United States,USA,2021-07-06,331214347,182714064,157636088,,865929,99.03,54.63,47.13,2589
United States,USA,2021-07-07,331651464,182896080,157908171,437117,732848,99.17,54.69,47.22,2191
United States,USA,2021-07-08,332345797,183237046,158287566,694333,599070,99.37,54.79,47.33,1791
United States,USA,2021-07-09,332966409,183542871,158629431,620612,593848,99.56,54.88,47.43,1776
United States,USA,2021-07-10,333565404,183836917,158954417,598995,513550,99.74,54.97,47.53,1536
United States,USA,2021-07-11,334151648,184132768,159266536,586244,506771,99.91,55.06,47.62,1515
United States,USA,2021-07-12,334600770,184365333,159499224,449122,527353,100.05,55.13,47.69,1577
Upper middle income,OWID_UMC,2020-12-15,1528500,28500,,,,0.06,0.0,,
Upper middle income,OWID_UMC,2020-12-16,,,,,3357,,,,1
Upper middle income,OWID_UMC,2020-12-17,,,,,3357,,,,1
Upper middle income,OWID_UMC,2020-12-18,,,,,3357,,,,1
Upper middle income,OWID_UMC,2020-12-19,,,,,3357,,,,1
Upper middle income,OWID_UMC,2020-12-20,,,,,3357,,,,1
Upper middle income,OWID_UMC,2020-12-21,,,,,3357,,,,1
Upper middle income,OWID_UMC,2020-12-22,1552000,52000,,,3357,0.06,0.0,,1
Upper middle income,OWID_UMC,2020-12-23,,,,,3090,,,,1
Upper middle income,OWID_UMC,2020-12-24,1554979,54979,,,2824,0.06,0.0,,1
Upper middle income,OWID_UMC,2020-12-25,,,,,2576,,,,1
Upper middle income,OWID_UMC,2020-12-26,,,,,2328,,,,1
Upper middle income,OWID_UMC,2020-12-27,1559844,59844,,,2080,0.06,0.0,,1
Upper middle income,OWID_UMC,2020-12-28,1563700,63700,,3856,2151,0.06,0.0,,1
Upper middle income,OWID_UMC,2020-12-29,1575781,75081,,12081,3397,0.06,0.0,,1
Upper middle income,OWID_UMC,2020-12-30,1588027,87327,,12246,4934,0.06,0.0,,2
Upper middle income,OWID_UMC,2020-12-31,4623963,91950,,3035936,438426,0.17,0.0,,165
Upper middle income,OWID_UMC,2021-01-01,4625461,93448,,1498,438409,0.17,0.0,,165
Upper middle income,OWID_UMC,2021-01-02,5375047,843034,,749586,545261,0.2,0.03,,205
Upper middle income,OWID_UMC,2021-01-03,5377801,845788,,2754,545422,0.2,0.03,,205
Upper middle income,OWID_UMC,2021-01-04,5416261,876662,,38460,550366,0.2,0.03,,207
Upper middle income,OWID_UMC,2021-01-05,5437347,897748,,21086,551652,0.2,0.03,,208
Upper middle income,OWID_UMC,2021-01-06,5461706,922107,,24359,553383,0.21,0.03,,208
Upper middle income,OWID_UMC,2021-01-07,5487973,948374,,26267,123430,0.21,0.04,,46
Upper middle income,OWID_UMC,2021-01-08,5597822,990280,,109849,138909,0.21,0.04,,52
Upper middle income,OWID_UMC,2021-01-09,10114861,1007319,,4517039,677116,0.38,0.04,,255
Upper middle income,OWID_UMC,2021-01-10,10129660,1022118,,14799,678837,0.38,0.04,,256
Upper middle income,OWID_UMC,2021-01-11,10153004,1045462,,23344,676678,0.38,0.04,,255
Upper middle income,OWID_UMC,2021-01-12,10175827,1068285,,22823,676926,0.38,0.04,,255
Upper middle income,OWID_UMC,2021-01-13,11549945,1383112,,1374118,869748,0.44,0.05,,328
Upper middle income,OWID_UMC,2021-01-14,11976375,1530090,,426430,926915,0.45,0.06,,349
Upper middle income,OWID_UMC,2021-01-15,12479884,1660460,2013,503509,983152,0.47,0.06,0.0,370
Upper middle income,OWID_UMC,2021-01-16,12598694,1718756,2276,118810,354833,0.47,0.06,0.0,134
Upper middle income,OWID_UMC,2021-01-17,12645502,1733928,4364,46808,359406,0.48,0.07,0.0,135
Upper middle income,OWID_UMC,2021-01-18,12829658,1786745,9742,184156,382379,0.48,0.07,0.0,144
Upper middle income,OWID_UMC,2021-01-19,13001266,1834342,15530,171608,403634,0.49,0.07,0.0,152
Upper middle income,OWID_UMC,2021-01-20,18237670,2159143,26034,5236404,955389,0.69,0.08,0.0,360
Upper middle income,OWID_UMC,2021-01-21,18565681,2396546,48877,328011,941329,0.7,0.09,0.0,355
Upper middle income,OWID_UMC,2021-01-22,18909374,2645942,61220,343693,918499,0.71,0.1,0.0,346
Upper middle income,OWID_UMC,2021-01-23,19345488,3049325,69280,436114,963828,0.73,0.11,0.0,363
Upper middle income,OWID_UMC,2021-01-24,19527718,3207996,75069,182230,983174,0.74,0.12,0.0,370
Upper middle income,OWID_UMC,2021-01-25,19794184,3398299,93132,266466,994932,0.75,0.13,0.0,375
Upper middle income,OWID_UMC,2021-01-26,20180641,3651601,118767,386457,1025625,0.76,0.14,0.0,386
Upper middle income,OWID_UMC,2021-01-27,28449198,4015227,144391,8268557,1458790,1.07,0.15,0.01,549
Upper middle income,OWID_UMC,2021-01-28,29040286,4404593,171118,591088,1496372,1.09,0.17,0.01,564
Upper middle income,OWID_UMC,2021-01-29,29578629,4667672,204425,538343,1524179,1.11,0.18,0.01,574
Upper middle income,OWID_UMC,2021-01-30,30008989,4960573,241158,430360,1523357,1.13,0.19,0.01,574
Upper middle income,OWID_UMC,2021-01-31,31370358,5107681,248904,1361369,1691806,1.18,0.19,0.01,637
Upper middle income,OWID_UMC,2021-02-01,31624845,5185592,286271,254487,1690094,1.19,0.2,0.01,637
Upper middle income,OWID_UMC,2021-02-02,31980120,5445578,305309,355275,1685640,1.2,0.21,0.01,635
Upper middle income,OWID_UMC,2021-02-03,39599505,5709400,346825,7619385,1592901,1.49,0.22,0.01,600
Upper middle income,OWID_UMC,2021-02-04,40409037,6306738,401493,809532,1624107,1.52,0.24,0.02,612
Upper middle income,OWID_UMC,2021-02-05,40517223,6334978,422443,108186,1562656,1.53,0.24,0.02,589
Upper middle income,OWID_UMC,2021-02-06,41009863,6746850,461296,492640,1571553,1.54,0.25,0.02,592
Upper middle income,OWID_UMC,2021-02-07,41228294,6911074,506724,218431,1408277,1.55,0.26,0.02,530
Upper middle income,OWID_UMC,2021-02-08,41406061,6971347,570511,177767,1397317,1.56,0.26,0.02,526
Upper middle income,OWID_UMC,2021-02-09,51061280,7195364,613207,9655219,2725880,1.92,0.27,0.02,1027
Upper middle income,OWID_UMC,2021-02-10,51613962,7571472,727374,552682,1716351,1.94,0.29,0.03,647
Upper middle income,OWID_UMC,2021-02-11,52086546,7913709,806712,472584,1668216,1.96,0.3,0.03,628
Upper middle income,OWID_UMC,2021-02-12,53226623,11405744,1300879,1140077,1815629,2.0,0.43,0.05,684
Upper middle income,OWID_UMC,2021-02-13,54036640,11984104,1532536,810017,1860968,2.04,0.45,0.06,701
Upper middle income,OWID_UMC,2021-02-14,54458316,12272591,1665677,421676,1890003,2.05,0.46,0.06,712
Upper middle income,OWID_UMC,2021-02-15,54975508,12638190,1816038,517192,1938492,2.07,0.48,0.07,730
Upper middle income,OWID_UMC,2021-02-16,55973375,13465106,1985003,997867,701728,2.11,0.51,0.07,264
Upper middle income,OWID_UMC,2021-02-17,57051545,14127195,2398400,1078170,776798,2.15,0.53,0.09,293
Upper middle income,OWID_UMC,2021-02-18,58449240,14934794,2717250,1397695,908956,2.2,0.56,0.1,342
Upper middle income,OWID_UMC,2021-02-19,59651022,15747683,3354099,1201782,917771,2.25,0.59,0.13,346
Upper middle income,OWID_UMC,2021-02-20,60313804,16132544,3624077,662782,896738,2.27,0.61,0.14,338
Upper middle income,OWID_UMC,2021-02-21,60599358,16288892,3751570,285554,877292,2.28,0.61,0.14,330
Upper middle income,OWID_UMC,2021-02-22,61144638,16692203,3892297,545280,881304,2.3,0.63,0.15,332
Upper middle income,OWID_UMC,2021-02-23,62372916,17392611,4422897,1228278,914220,2.35,0.66,0.17,344
Upper middle income,OWID_UMC,2021-02-24,63279711,18021747,4703856,906795,889738,2.38,0.68,0.18,335
Upper middle income,OWID_UMC,2021-02-25,64338864,18624434,5077693,1059153,841375,2.42,0.7,0.19,317
Upper middle income,OWID_UMC,2021-02-26,65342185,19231673,5464429,1003321,813023,2.46,0.72,0.21,306
Upper middle income,OWID_UMC,2021-02-27,66098924,19704200,5719587,756739,826446,2.49,0.74,0.22,311
Upper middle income,OWID_UMC,2021-02-28,78416403,19947209,5775143,12317479,2545292,2.95,0.75,0.22,959
Upper middle income,OWID_UMC,2021-03-01,79242340,20593876,5928952,825937,2585386,2.98,0.78,0.22,974
Upper middle income,OWID_UMC,2021-03-02,84515986,24467099,7310113,5273646,3163296,3.18,0.92,0.28,1192
Upper middle income,OWID_UMC,2021-03-03,85808529,25323736,7723233,1292543,3218403,3.23,0.95,0.29,1212
Upper middle income,OWID_UMC,2021-03-04,87452064,26437191,8201433,1643535,3301886,3.29,1.0,0.31,1244
Upper middle income,OWID_UMC,2021-03-05,88884435,27433399,8651762,1432371,3363179,3.35,1.03,0.33,1267
Upper middle income,OWID_UMC,2021-03-06,89583732,27880558,8876848,699297,3354973,3.37,1.05,0.33,1264
Upper middle income,OWID_UMC,2021-03-07,89996761,28163015,8948223,413029,1654337,3.39,1.06,0.34,623
Upper middle income,OWID_UMC,2021-03-08,90402590,28503104,9022176,405829,1594321,3.41,1.07,0.34,601
Upper middle income,OWID_UMC,2021-03-09,91419408,29289319,9170009,1016818,986203,3.44,1.1,0.35,371
Upper middle income,OWID_UMC,2021-03-10,93025234,30484403,9584583,1605826,1030958,3.5,1.15,0.36,388
Upper middle income,OWID_UMC,2021-03-11,94620190,31264042,9988069,1594956,1024018,3.56,1.18,0.38,386
Upper middle income,OWID_UMC,2021-03-12,96065519,32477743,10432594,1445329,1025869,3.62,1.22,0.39,386
Upper middle income,OWID_UMC,2021-03-13,97173844,33902950,10809531,1108325,1084302,3.66,1.28,0.41,408
Upper middle income,OWID_UMC,2021-03-14,110177965,34279262,10977340,13004121,2883029,4.15,1.29,0.41,1086
Upper middle income,OWID_UMC,2021-03-15,111454180,35159431,11445595,1276215,3007370,4.2,1.32,0.43,1133
Upper middle income,OWID_UMC,2021-03-16,112409777,35511650,11932330,955597,2998624,4.23,1.34,0.45,1130
Upper middle income,OWID_UMC,2021-03-17,114802818,36712445,13252145,2393041,3111083,4.32,1.38,0.5,1172
Upper middle income,OWID_UMC,2021-03-18,116166982,37552198,13785418,1364164,3078113,4.38,1.41,0.52,1159
Upper middle income,OWID_UMC,2021-03-19,117817414,38236089,14518438,1650432,3107414,4.44,1.44,0.55,1170
Upper middle income,OWID_UMC,2021-03-20,128819742,39137558,14882526,11002328,4520843,4.85,1.47,0.56,1703
Upper middle income,OWID_UMC,2021-03-21,129373370,39528287,15045425,553628,2742201,4.87,1.49,0.57,1033
Upper middle income,OWID_UMC,2021-03-22,136056890,40270901,15467471,6683520,3514673,5.12,1.52,0.58,1324
Upper middle income,OWID_UMC,2021-03-23,140485208,41647665,15995230,4428318,4010776,5.29,1.57,0.6,1511
Upper middle income,OWID_UMC,2021-03-24,145434652,43052614,16682882,4949444,4375976,5.48,1.62,0.63,1648
Upper middle income,OWID_UMC,2021-03-25,152266878,43882509,17205878,6832226,5157128,5.74,1.65,0.65,1943
Upper middle income,OWID_UMC,2021-03-26,159907588,44919331,17693739,7640710,6012882,6.02,1.69,0.67,2265
Upper middle income,OWID_UMC,2021-03-27,166090501,45855696,17992063,6182913,5324394,6.26,1.73,0.68,2006
Upper middle income,OWID_UMC,2021-03-28,170897570,46236277,18079572,4807069,5932029,6.44,1.74,0.68,2234
Upper middle income,OWID_UMC,2021-03-29,179237482,48473717,19968915,8339912,6168656,6.75,1.83,0.75,2324
Upper middle income,OWID_UMC,2021-03-30,184757353,49358939,20459305,5519871,6324592,6.96,1.86,0.77,2382
Upper middle income,OWID_UMC,2021-03-31,192501289,51770243,21039700,7743936,6723805,7.25,1.95,0.79,2533
Upper middle income,OWID_UMC,2021-04-01,200702498,52476183,21725678,8201209,6919374,7.56,1.98,0.82,2606
Upper middle income,OWID_UMC,2021-04-02,210922334,54826221,22393453,10219836,7287821,7.94,2.07,0.84,2745
Upper middle income,OWID_UMC,2021-04-03,215275126,55930746,22752710,4352792,7026375,8.11,2.11,0.86,2647
Upper middle income,OWID_UMC,2021-04-04,219274475,56433881,22948538,3999349,6910986,8.26,2.13,0.86,2603
Upper middle income,OWID_UMC,2021-04-05,224015765,57804600,23475980,4741290,6396898,8.44,2.18,0.88,2410
Upper middle income,OWID_UMC,2021-04-06,229621400,59571512,24185159,5605635,6409150,8.65,2.24,0.91,2414
Upper middle income,OWID_UMC,2021-04-07,236337531,61931994,25385203,6716131,6262320,8.9,2.33,0.96,2359
Upper middle income,OWID_UMC,2021-04-08,245099965,64014166,26235526,8762434,6342495,9.23,2.41,0.99,2389
Upper middle income,OWID_UMC,2021-04-09,253509762,65657147,27069490,8409797,6083918,9.55,2.47,1.02,2292
Upper middle income,OWID_UMC,2021-04-10,259213754,67350798,27752537,5703992,6276947,9.76,2.54,1.05,2364
Upper middle income,OWID_UMC,2021-04-11,262911286,67980618,27971374,3697532,6233830,9.9,2.56,1.05,2348
Upper middle income,OWID_UMC,2021-04-12,269652778,69458815,28683645,6741492,6519573,10.16,2.62,1.08,2456
Upper middle income,OWID_UMC,2021-04-13,278755035,73416066,30265996,9102257,7019091,10.5,2.77,1.14,2644
Upper middle income,OWID_UMC,2021-04-14,285820253,75465825,31770215,7065218,7068960,10.77,2.84,1.2,2663
